"","Taxon_ID","Scientific_Name","Scientific_Name_Alt","Genus","Common_Name","Taxa_Group","Conservation_Listing","FFG_Status","Mass_g","home_range_km2","dispersal_km","stratum","stratum_aerial","stratum_arboreal_insessorial","stratum_aquatic","stratum_cryptic","stratum_fossorial","stratum_generalist","stratum_saxicolous","stratum_terrestrial","nesting","nest_burrow","nest_cave","nest_ground","nest_hollows","nest_branch","volant","hibernation_torpor","diet","diet_breadth_n","diet_carnivore","diet_herbivore","diet_invertivore","diet_infloresence","diet_omnivore","diet_granivore","litter_size_n","litters_per_year_n","max_longevity_d","n_offspring_year","biggest_patch_size","n_habitat_patches","patch_isolation","dominant_pyrome","pyrome_breadth","meanben_firefreq","future_fire_impact","fame_lm_slope","smp_cluster","fame_cluster"
"283",10187,"Ardea alba modesta","Ardea alba","Ardea","Eastern Great Egret","Birds","Victoria","Vulnerable",871.3,NA,NA,"Terrestrial","0","0","1","0","0",0,"0","1","Water","0","0","0","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",3.7,1.5,8334.41,5.55,429213.9375,13,949.304892962131,"3",7,NA,NA,NA,"25","41"
"284",10177,"Antigone rubicunda","Antigone rubicunda","Antigone","Brolga","Birds","Victoria","Endangered",6222.8,NA,NA,"Terrestrial","0","0","1","0","0",0,"0","1","Water","0","0","0","0","0","1","0","Omnivore",NA,"1","1","0","1","1","0",3,1,9782,3.5,698144.0625,14,756.466143177353,"3",7,0,NA,NA,"54","40"
"285",10385,"Melanodryas cucullata","Melanodryas cucullata","Melanodryas","Hooded Robin","Birds","Victoria","Vulnerable",21.1,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",2.25,2,2281.25,60.3,727314.1875,27,824.487490839335,"1",8,1.33333333333333,NA,1.15404402487785e-05,"58","43"
"286",10045,"Lewinia pectoralis","Lewinia pectoralis","Lewinia","Lewin's Rail","Birds","Victoria","Vulnerable",78.1,NA,NA,"Terrestrial","0","0","1","0","0",0,"0","1","Water","0","0","0","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",5,1.5,2524.583333455,4,1209841.3125,11,773.198649654866,"1",5,0.333333333333333,NA,NA,"13","11"
"287",10216,"Oxyura australis","Oxyura australis","Oxyura","Blue-billed Duck","Birds","Victoria","Vulnerable",798,NA,NA,"Aquatic","0","0","1","0","0",0,"0","0","Water","0","0","0","0","0","1","0","Herbivore",NA,"1","1","0","1","0","0",5.5,1,5840,5.5,159762.375,17,1101.7846629129,"1",7,0.333333333333333,-1,NA,"12","10"
"288",10675,"Struthidea cinerea","Struthidea cinerea","Struthidea","Apostlebird","Birds","Victoria","Vulnerable",132,NA,NA,"Terrestrial","0","0","0","0","0",0,"0","1","Branch","0","0","0","0","1","1","0","Omnivore",NA,"1","1","0","1","1","0",3.35,1.5,9125,5.025,2729760.75,5,772.596357183459,"14",6,0.875,NA,0.000401425540626038,"11","34"
"289",10186,"Ardea intermedia plumifera","Ardea intermedia","Ardea","Intermediate Egret","Birds","Victoria","Critically Endangered",458.8,NA,NA,"Terrestrial","0","0","1","0","0",0,"0","1","Water","0","0","0","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",8,1,8030,11,765855,14,1014.58517467927,"3",7,0,NA,NA,"25","41"
"290",10031,"Geopelia cuneata","Geopelia cuneata","Geopelia","Diamond Dove","Birds","Victoria","Vulnerable",31.6,NA,NA,"Terrestrial","0","0","0","0","0",0,"0","1","Branch","0","0","0","0","1","1","0","Infloresence",NA,"1","1","0","1","0","1",2,1,4453,7,773043.75,8,742.220012258035,"3",8,0.909090909090909,-1.5,NA,"47","8"
"291",10220,"Accipiter novaehollandiae","Accipiter novaehollandiae","Accipiter","Grey Goshawk","Birds","Victoria","Endangered",326.1,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Vertivore",NA,"1","1","0","1","0","0",2.725,2,3923.75,1.825,2770048.125,22,709.958493745117,"1",7,0.8,-2.85714285714286,NA,"4","4"
"292",10270,"Lophocroa leadbeateri","Cacatua leadbeateri","Lophocroa","Major Mitchell's Cockatoo","Birds","Victoria","Critically Endangered",396.8,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Hollows","0","0","0","1","0","1","0","Infloresence",NA,"1","1","0","1","0","1",2,1,5876.5,5.55,1301983.875,4,620.843955685061,"14",5,1.22222222222222,-3.11111111111111,0.000433427624967422,"33","5"
"293",10248,"Ninox strenua","Ninox strenua","Ninox","Powerful Owl","Birds","Victoria","Vulnerable",1346,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Hollows","0","0","0","1","0","1","0","Vertivore",NA,"1","1","0","1","0","0",2,2,12410,4.9,1584456.1875,20,767.940462002999,"1",5,1.46153846153846,2.14285714285714,0.00123775188893438,"45","30"
"294",10174,"Burhinus grallarius","Burhinus grallarius","Burhinus","Bush Stone-curlew","Birds","Victoria","Critically Endangered",648.1,NA,NA,"Terrestrial","0","0","0","0","0",0,"0","1","Ground","0","0","1","0","0","1","0","Invertivore",NA,"1","1","1","1","0","0",2,1,14600,4,2190634.875,6,924.247935604258,"3",7,1.71428571428571,NA,0.00110440782372426,"47","41"
"295",10598,"Grantiella picta","Grantiella picta","Grantiella","Painted Honeyeater","Birds","Australia","Vulnerable",21.5,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Omnivore",NA,"1","1","0","1","1","0",2,2,5110,9,1100511.5625,13,776.194349165756,"3",6,1.66666666666667,-4,0.000778657135147197,"37","21"
"296",10214,"Stictonetta naevosa","Stictonetta naevosa","Stictonetta","Freckled Duck","Birds","Victoria","Endangered",903.3,NA,NA,"Generalist","0","0","1","0","0",1,"0","0","Water","0","0","0","0","0","1","0","Herbivore",NA,"1","1","0","1","0","0",7.225324676,1,3011.25,7.225324676,131695.875,13,1084.21484451062,"1",7,NA,NA,NA,"12","10"
"297",10443,"Pomatostomus temporalis","Pomatostomus temporalis","Pomatostomus","Grey-crowned Babbler","Birds","Victoria","Vulnerable",75,NA,NA,"Generalist","0","0","0","0","0",1,"0","0","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",2.7,1,1946.666666545,6,1481773.5,4,849.678877546407,"3",7,0,NA,0.000662012878252129,"47","7"
"298",10007,"Leipoa ocellata","Leipoa ocellata","Leipoa","Malleefowl","Birds","Victoria","Vulnerable",1913.9,NA,NA,"Terrestrial","0","0","0","0","0",0,"0","1","Ground","0","0","1","0","0","1","0","Omnivore",NA,"1","1","0","1","1","0",18.6,1,2737.5,18.6,693496.6875,5,1171.75459179237,"1",6,2,NA,2.41690549745002e-05,"59","44"
"299",10185,"Egretta garzetta nigripes","Egretta garzetta","Egretta","Little Egret","Birds","Victoria","Endangered",312,NA,NA,"Terrestrial","0","0","1","0","0",0,"0","1","Water","0","0","0","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",4,1,8154.1,4,161048.25,11,1064.53226476647,"1",7,0,NA,NA,"12","10"
"300",10482,"Acanthiza iredalei hedleyi","Acanthiza iredalei","Acanthiza","Slender-billed Thornbill","Birds","Victoria","Endangered",6,NA,NA,"Generalist","0","0","0","0","0",1,"0","0","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",3,2,1855.416666545,6,769054.5,4,715.948049785736,"1",6,1.30769230769231,1,-0.000115906530835473,"32","25"
"301",10230,"Lophoictinia isura","Lophoictinia isura","Lophoictinia","Square-tailed Kite","Birds","Victoria","Vulnerable",579.4,NA,NA,"Aerial","1","0","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Vertivore",NA,"1","1","0","1","0","0",3,1,6205,2,1715367.375,22,777.095532810932,"1",8,1,2,0.000420863885063451,"5","22"
"302",10111,"Gelochelidon nilotica macrotarsa","Gelochelidon nilotica","Gelochelidon","Gull-billed Tern","Birds","Victoria","Endangered",218.3,NA,NA,"Aerial","1","0","1","0","0",0,"0","0","Water","0","0","0","0","0","1","0","Omnivore",NA,"1","1","0","1","1","0",3,1,5840,3,9609845.0625,15,642.88062398021,"3",8,0,NA,NA,"42","18"
"303",10199,"Anseranas semipalmata","Anseranas semipalmata","Anseranas","Magpie Goose","Birds","Victoria","Vulnerable",2393.4,NA,NA,"Terrestrial","0","0","1","0","0",0,"0","1","Water","0","0","0","0","0","1","0","Omnivore",NA,"1","1","0","1","1","0",8,1,11680,8,200718,9,919.170878597913,"1",8,1,NA,NA,"12","32"
"304",10498,"Calamanthus pyrrhopygius","Calamanthus pyrrhopygius","Calamanthus","Chestnut-rumped Heathwren","Birds","Victoria","Vulnerable",16.8,NA,NA,"Terrestrial","0","0","0","0","0",0,"0","1","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",2.45,2,6782.91666545,3,343176.75,41,728.930252339662,"1",5,2,-1.33333333333333,0.000319289462909891,"45","30"
"305",10419,"Oreoica gutturalis","Oreoica gutturalis","Oreoica","Crested Bellbird","Birds","Victoria","Endangered",62.8,NA,NA,"Terrestrial","0","0","0","0","0",0,"0","1","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",3,1,5840,7,1533816,9,643.184271804395,"14",8,1.58333333333333,NA,0.0004859507016042,"11","9"
"306",10504,"Pyrrholaemus sagittatus","Pyrrholaemus sagittatus","Pyrrholaemus","Speckled Warbler","Birds","Victoria","Endangered",13.3,NA,NA,"Terrestrial","0","0","0","0","0",0,"0","1","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",3.25,2,2950.416666545,3,59783.0625,11,752.492687333268,"3",4,1.35714285714286,0.25,0.00127592306547065,"40","21"
"307",10561,"Climacteris affinis","Climacteris affinis","Climacteris","White-browed Treecreeper","Birds","Victoria","Endangered",21.7,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Hollows","0","0","0","1","0","1","0","Invertivore",NA,"1","1","1","1","0","0",1.85,2.5,4136.66666545,4.9,301036.5,5,899.009892317331,"14",6,1.625,NA,NA,"6","5"
"308",10197,"Botaurus poiciloptilus","Botaurus poiciloptilus","Botaurus","Australasian Bittern","Birds","Victoria","Critically Endangered",1083.7,NA,NA,"Terrestrial","0","0","1","0","0",0,"0","1","Water","0","0","0","0","0","1","0","Omnivore",NA,"1","1","0","1","1","0",4.75,1,8334.41,4.25,138773.25,13,993.343337408802,"1",7,1,NA,NA,"12","10"
"309",10253,"Tyto tenebricosa","Tyto tenebricosa","Tyto","Sooty Owl","Birds","Victoria","Endangered",660.6,NA,NA,"Generalist","0","0","0","0","0",1,"0","0","Hollows","0","0","0","1","0","1","0","Vertivore",NA,"1","1","0","1","0","0",2,1,17118.5,1.825,671864.625,7,745.723501107365,"4",4,1.5,2.275,0.00161151040309673,"44","38"
"310",10246,"Ninox connivens","Ninox connivens","Ninox","Barking Owl","Birds","Victoria","Critically Endangered",578,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Hollows","0","0","0","1","0","1","0","Vertivore",NA,"1","1","0","1","0","0",2.45,2,10001,9.0125,491558.625,15,773.342800582929,"3",7,3,NA,0.000822487624223024,"37","41"
"311",10226,"Haliaeetus leucogaster","Haliaeetus leucogaster","Haliaeetus","White-bellied Sea-Eagle","Birds","Victoria","Endangered",2827,NA,NA,"Aerial","1","0","1","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Carnivore",NA,"1","1","0","1","0","0",2,1,3802.08333455,2,69042.375,8,1043.04450010887,"1",7,1.5,NA,0.000564540142181849,"12","10"
"312",10278,"Polytelis anthopeplus monarchoides","Polytelis anthopeplus","Polytelis","Regent Parrot","Birds","Victoria","Vulnerable",170,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Hollows","0","0","0","1","0","1","0","Omnivore",NA,"1","1","0","1","1","0",4.8,2,10037.5,2.5,331669.6875,7,849.619846084933,"14",4,2.125,NA,NA,"48","36"
"313",10170,"Rostratula australis","Rostratula australis","Rostratula","Australian Painted Snipe","Birds","Victoria","Critically Endangered",121,NA,NA,"Terrestrial","0","0","1","0","0",0,"0","1","Water","0","0","0","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",3.88,3,8030,11.64,856311.75,10,775.980307081469,"3",5,NA,NA,NA,"60","45"
"314",10309,"Lathamus discolor","Lathamus discolor","Lathamus","Swift Parrot","Birds","Australia","Critically Endangered",64.7,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Hollows","0","0","0","1","0","1","0","Infloresence",NA,"1","1","0","1","0","0",4.225,1.75,6782.91666545,2.35,100602,8,863.785026392269,"3",5,0.846153846153846,NA,0.000673563758514163,"40","45"
"315",10264,"Calyptorhynchus banksii graptogyne","Calyptorhynchus banksii","Calyptorhynchus","Red-tailed Black-Cockatoo","Birds","Victoria","Endangered",721.9,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Hollows","0","0","0","1","0","1","0","Infloresence",NA,"1","1","0","1","0","1",1,1,16571,7.875,322977.375,4,904.732977474655,"1",4,1.75,0.333333333333333,NA,"50","37"
"316",10277,"Polytelis swainsonii","Polytelis swainsonii","Polytelis","Superb Parrot","Birds","Victoria","Endangered",153,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Hollows","0","0","0","1","0","1","0","Omnivore",NA,"1","1","0","1","1","0",5,1,8833,7.875,402291.5625,1,782.655731823502,"3",5,0.333333333333333,-1.4,0.000206446570141802,"40","45"
"317",10302,"Neophema pulchella","Neophema pulchella","Neophema","Turquoise Parrot","Birds","Victoria","Vulnerable",41.4,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Hollows","0","0","0","1","0","1","0","Omnivore",NA,"1","1","0","1","1","0",4.64,2,7665,11.64,221064.1875,9,644.393275223661,"3",5,1.72727272727273,7,0.000302824406645079,"40","45"
"318",10527,"Stipiturus mallee","Stipiturus mallee","Stipiturus","Mallee Emu-wren","Birds","Victoria","Endangered",5.5,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",3,2.5,2889.583333455,7.875,370534.5,2,1003.58949723038,"14",3,1.9,NA,-0.000538216027096433,"48","36"
"319",10160,"Xenus cinereus","Xenus cinereus","Xenus","Terek Sandpiper","Birds","Victoria","Endangered",78.8,NA,NA,"Terrestrial","0","0","1","0","0",0,"0","1","Ground","0","0","1","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",4,1,5840,4,329907.9375,4,1216.31234589106,"1",4,0,NA,NA,"14","35"
"320",10176,"Ardeotis australis","Ardeotis australis","Ardeotis","Australian Bustard","Birds","Victoria","Critically Endangered",4182.4,NA,NA,"Terrestrial","0","0","0","0","0",0,"0","1","Water","0","0","0","0","0","1","0","Omnivore",NA,"1","1","0","1","1","0",1.555,1,11789.5,3.935,652014.5625,6,867.071554665458,"1",6,0.625,NA,0.000381065991737079,"29","44"
"321",10250,"Tyto novaehollandiae","Tyto novaehollandiae","Tyto","Masked Owl","Birds","Victoria","Critically Endangered",631.9,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Hollows","0","0","0","1","0","1","0","Vertivore",NA,"1","1","0","1","0","0",2.6,1,16571,3,534949.3125,6,827.427596062571,"4",5,2.25,0,0.000779991253210261,"44","38"
"322",10112,"Hydroprogne caspia","Hydroprogne caspia","Hydroprogne","Caspian Tern","Birds","Victoria","Vulnerable",655,NA,NA,"Aerial","1","0","1","0","0",0,"0","0","Water","0","0","0","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",2.225,1,10950,2.225,22521381.75,3,808.647795320254,"1",8,0,NA,NA,"49","27"
"323",10967,"Manorina melanotis","Manorina melanotis","Manorina","Black-eared Miner","Birds","Victoria","Critically Endangered",54,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",2.4,2,1946.666666545,3,572796.5625,3,1054.95790816777,"14",4,2.42857142857143,NA,NA,"48","36"
"324",10402,"Pachycephala rufogularis","Pachycephala rufogularis","Pachycephala","Red-lored Whistler","Birds","Victoria","Vulnerable",36.6,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",2.2,1.5,4015,5,290602.6875,3,833.54049523208,"14",5,1.9,-1,2.05112219451377e-05,"33","5"
"325",10497,"Pyrrholaemus brunneus","Pyrrholaemus brunneus","Pyrrholaemus","Redthroat","Birds","Victoria","Endangered",12.5,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",3.25,2,3467.5,2,142909.3125,4,843.555762411642,"13",4,1.75,NA,NA,"61","46"
"326",10165,"Calidris tenuirostris","Calidris tenuirostris","Calidris","Great Knot","Birds","Australia","Critically Endangered",192,NA,NA,"Terrestrial","0","0","1","0","0",0,"0","1","Ground","0","0","1","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",4,1,5876.5,2.799843628,42297.1875,2,974.445978385583,"1",6,0.5,NA,NA,"13","11"
"327",10236,"Falco hypoleucos","Falco hypoleucos","Falco","Grey Falcon","Birds","Australia","Vulnerable",457.2,NA,NA,"Aerial","1","0","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Vertivore",NA,"1","1","0","1","0","0",3,1,8760,3.5,989035.3125,11,754.562398083269,"3",7,1.5,NA,NA,"47","41"
"328",10303,"Neophema splendida","Neophema splendida","Neophema","Scarlet-chested Parrot","Birds","Victoria","Endangered",38.6,NA,NA,"Terrestrial","0","0","0","0","0",0,"0","1","Hollows","0","0","0","1","0","1","0","Herbivore",NA,"1","1","0","1","0","1",4,1,5110,4,166576.5,3,763.636260734809,"14",3,0.857142857142857,NA,NA,"48","36"
"329",10265,"Calyptorhynchus lathami","Calyptorhynchus lathami","Calyptorhynchus","Glossy Black-Cockatoo","Birds","Australia","Vulnerable",437,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Hollows","0","0","0","1","0","1","0","Infloresence",NA,"1","1","0","1","0","1",1,1,10037.5,3,103366.125,4,818.682940375799,"4",2,2,2.71428571428571,0.000824232329623693,"56","31"
"330",10603,"Anthochaera phrygia","Anthochaera phrygia","Anthochaera","Regent Honeyeater","Birds","Australia","Critically Endangered",40,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Omnivore",NA,"1","1","0","1","1","0",2.1,1,2950.416666545,4.9,880642.125,7,790.784274502623,"1",4,1.25,NA,0.000464055811962629,"46","35"
"331",10521,"Dasyornis broadbenti","Dasyornis broadbenti","Dasyornis","Rufous Bristlebird","Birds","NotListed","NotListed",67.9,NA,NA,"Generalist","0","0","0","0","0",1,"0","0","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",2,1,14600,2.35,106479.5625,1,1965.86378686129,"1",2,1.6,NA,0.000109877048671853,"50","37"
"332",10138,"Thinornis cucullatus","Thinornis cucullatus","Thinornis","Hooded Plover","Birds","Australia","Vulnerable",100,NA,NA,"Terrestrial","0","0","1","0","0",0,"0","1","Water","0","0","0","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",2.5,1,9459.58333455,3.935,124365.375,4,977.467455887084,"1",3,0.222222222222222,-1.88888888888889,NA,"14","12"
"333",10311,"Pezoporus wallicus","Pezoporus wallicus","Pezoporus","Ground Parrot","Birds","Victoria","Endangered",71.2,NA,NA,"Generalist","0","0","0","0","0",1,"0","0","Ground","0","0","1","0","0","1","0","Vertivore",NA,"1","1","0","1","0","1",3.5,1,4045.41666545,4,11988,1,1078.28192076085,"4",3,1.6,-3,-0.000491826404138901,"56","31"
"334",10012,"Synoicus chinensis","Synoicus chinensis","Synoicus","King Quail","Birds","Victoria","Endangered",40.4,NA,NA,"Terrestrial","0","0","0","0","0",0,"0","1","Ground","0","0","1","0","0","1","0","Omnivore",NA,"1","1","0","1","1","0",4,1,7665,11.64,48544.3125,3,1059.58662475906,"1",3,2.33333333333333,NA,NA,"50","12"
"335",10155,"Tringa brevipes","Tringa brevipes","Tringa","Grey-tailed Tattler","Birds","Victoria","Critically Endangered",127,NA,NA,"Terrestrial","0","0","1","0","0",0,"0","1","Ground","0","0","1","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",4,1,12075.41666545,4,18468,1,937.709519760831,"1",3,NA,NA,NA,"14","12"
"336",10117,"Sternula albifrons","Sternula albifrons","Sternula","Little Tern","Birds","Victoria","Critically Endangered",57,NA,NA,"Aerial","1","0","1","0","0",0,"0","0","Water","0","0","0","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",2.2,1,8729.705,2.2,628448.625,2,1131.53926818645,"1",5,0,NA,NA,"13","11"
"337",10019,"Turnix pyrrhothorax","Turnix pyrrhothorax","Turnix","Red-chested Button-quail","Birds","Victoria","Endangered",45.7,NA,NA,"Terrestrial","0","0","0","0","0",0,"0","1","Ground","0","0","1","0","0","1","0","Omnivore",NA,"1","1","0","1","1","0",4,1.5,1977.083333455,5.4,14650.875,1,1259.76082048115,"14",6,1.5,NA,NA,"33","5"
"338",10020,"Pedionomus torquatus","Pedionomus torquatus","Pedionomus","Plains-wanderer","Birds","Australia","Critically Endangered",62.5,NA,NA,"Terrestrial","0","0","0","0","0",0,"0","1","Ground","0","0","1","0","0","1","0","Omnivore",NA,"1","1","0","1","1","0",4,1,2615.833333455,11.64,189251.4375,3,895.653092109433,"14",4,0.166666666666667,NA,NA,"48","36"
"339",10423,"Coracina maxima","Coracina maxima","Coracina","Ground Cuckoo-shrike","Birds","Victoria","Endangered",127,NA,NA,"Terrestrial","0","0","0","0","0",0,"0","1","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",2.4,1,7665,4.9,10428.75,1,1093.67695527367,"13",5,1.5,NA,NA,"61","46"
"340",60618,"Lichenostomus melanops cassidix","Lichenostomus melanops","Lichenostomus","Helmeted Honeyeater","Birds","Australia","Critically Endangered",32.3,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Omnivore",NA,"1","1","0","1","1","0",2,1,4045.41666545,2.635,37589.0625,1,663.197959726683,"1",1,NA,NA,NA,"50","37"
"341",10519,"Dasyornis brachypterus","Dasyornis brachypterus","Dasyornis","Eastern Bristlebird","Birds","Victoria","Critically Endangered",41.8,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Omnivore",NA,"1","1","0","1","1","0",2.25,2,2980.833333455,4,41740.3125,3,948.71416821066,"4",3,1.83333333333333,NA,NA,"56","16"
"342",10680,"Chlamydera maculata","Chlamydera maculata","Chlamydera","Spotted Bowerbird","Birds","Victoria","Extinct",140,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Omnivore",NA,"1","1","0","1","1","0",2.2,2.5,3619.583333455,4.25,NA,NA,NA,NA,NA,0,NA,NA,"62","47"
"343",10305,"Neophema chrysogaster","Neophema chrysogaster","Neophema","Orange-bellied Parrot","Birds","Victoria","Critically Endangered",45.9,NA,NA,"Terrestrial","0","0","0","0","0",0,"0","1","Hollows","0","0","0","1","0","1","0","Infloresence",NA,"1","1","0","1","0","1",4.625,1.499938019,3589.166666545,4,6120.5625,0,687.266738854417,"1",2,0,NA,NA,"50","37"
"344",60196,"Dupetor flavicollis","Ixobrychus flavicollis","Dupetor","Black Bittern","Birds","Victoria","Endangered",321,NA,NA,"Terrestrial","0","0","1","0","0",0,"0","1","Water","0","0","0","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",9.7,1,2159.583333455,6,2019.9375,0,1239.03539494251,"4",3,0.571428571428571,-3,NA,"39","31"
