"","Taxon_ID","Scientific_Name","Scientific_Name_Alt","Genus","Common_Name","Taxa_Group","Conservation_Listing","FFG_Status","Mass_g","home_range_km2","dispersal_km","stratum","stratum_aerial","stratum_arboreal_insessorial","stratum_aquatic","stratum_cryptic","stratum_fossorial","stratum_generalist","stratum_saxicolous","stratum_terrestrial","nesting","nest_burrow","nest_cave","nest_ground","nest_hollows","nest_branch","volant","hibernation_torpor","diet","diet_breadth_n","diet_carnivore","diet_herbivore","diet_invertivore","diet_infloresence","diet_omnivore","diet_granivore","litter_size_n","litters_per_year_n","max_longevity_d","n_offspring_year","biggest_patch_size","n_habitat_patches","patch_isolation","dominant_pyrome","pyrome_breadth","meanben_firefreq","future_fire_impact","fame_lm_slope"
"362",10220,"Accipiter novaehollandiae","Accipiter novaehollandiae","Accipiter","Grey Goshawk","Birds","Victoria","Endangered",326.1,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Vertivore",NA,1,1,0,1,0,0,2.725,NA,NA,NA,2770048.125,22,709.958493745117,1,7,0.8,-2.85714285714286,NA
"363",10270,"Lophocroa leadbeateri","Cacatua leadbeateri","Lophocroa","Major Mitchell's Cockatoo","Birds","Victoria","Critically Endangered",396.8,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Hollows",0,0,0,1,0,1,0,NA,NA,1,1,0,1,0,1,NA,NA,NA,NA,1301983.875,4,620.843955685061,14,5,1.22222222222222,-3.11111111111111,0.000433427624967422
"364",10248,"Ninox strenua","Ninox strenua","Ninox","Powerful Owl","Birds","Victoria","Vulnerable",1346,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Hollows",0,0,0,1,0,1,0,"Vertivore",NA,1,1,0,1,0,0,2,NA,NA,NA,1584456.1875,20,767.940462002999,1,5,1.46153846153846,2.14285714285714,0.00123775188893438
"365",10174,"Burhinus grallarius","Burhinus grallarius","Burhinus","Bush Stone-curlew","Birds","Victoria","Critically Endangered",648.1,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Ground",0,0,1,0,0,1,0,"Invertivore",NA,1,1,1,1,0,0,2,NA,NA,NA,2190634.875,6,924.247935604258,3,7,1.71428571428571,NA,0.00110440782372426
"366",10598,"Grantiella picta","Grantiella picta","Grantiella","Painted Honeyeater","Birds","Australia","Vulnerable",21.5,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Omnivore",NA,1,1,0,1,1,0,2,NA,NA,NA,1100511.5625,13,776.194349165756,3,6,1.66666666666667,-4,0.000778657135147197
"367",10214,"Stictonetta naevosa","Stictonetta naevosa","Stictonetta","Freckled Duck","Birds","Victoria","Endangered",903.3,NA,NA,"Generalist",0,0,1,0,0,1,0,0,"Water",0,0,0,0,0,1,0,"Herbivore",NA,1,1,0,1,0,0,7.225324676,1,NA,7.225324676,131695.875,13,1084.21484451062,1,7,NA,NA,NA
"368",10443,"Pomatostomus temporalis","Pomatostomus temporalis","Pomatostomus","Grey-crowned Babbler","Birds","Victoria","Vulnerable",75,NA,NA,"Generalist",0,0,0,0,0,1,0,0,"Branch",0,0,0,0,1,1,0,"Invertivore",NA,1,1,1,1,0,0,2.7,NA,1946.666666545,NA,1481773.5,4,849.678877546407,3,7,0,NA,0.000662012878252129
"369",10007,"Leipoa ocellata","Leipoa ocellata","Leipoa","Malleefowl","Birds","Victoria","Vulnerable",1913.9,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Ground",0,0,1,0,0,1,0,"Omnivore",NA,1,1,0,1,1,0,18.6,1,2737.5,18.6,693496.6875,5,1171.75459179237,1,6,2,NA,2.41690549745002e-05
"370",10185,"Egretta garzetta nigripes","Egretta garzetta","Egretta","Little Egret","Birds","Victoria","Endangered",312,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Water",0,0,0,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,4,1,8154.1,4,161048.25,11,1064.53226476647,1,7,0,NA,NA
"371",10482,"Acanthiza iredalei hedleyi","Acanthiza iredalei","Acanthiza","Slender-billed Thornbill","Birds","Victoria","Endangered",6,NA,NA,"Generalist",0,0,0,0,0,1,0,0,"Branch",0,0,0,0,1,1,0,"Invertivore",NA,1,1,1,1,0,0,3,NA,NA,NA,769054.5,4,715.948049785736,1,6,1.30769230769231,1,-0.000115906530835473
"372",10230,"Lophoictinia isura","Lophoictinia isura","Lophoictinia","Square-tailed Kite","Birds","Victoria","Vulnerable",579.4,NA,NA,"Aerial",1,0,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Vertivore",NA,1,1,0,1,0,0,3,NA,6205,NA,1715367.375,22,777.095532810932,1,8,1,2,0.000420863885063451
"373",10111,"Gelochelidon nilotica macrotarsa","Gelochelidon nilotica","Gelochelidon","Gull-billed Tern","Birds","Victoria","Endangered",218.3,NA,NA,"Aerial",1,0,1,0,0,0,0,0,"Water",0,0,0,0,0,1,0,"Omnivore",NA,1,1,0,1,1,0,3,1,5840,3,9609845.0625,15,642.88062398021,3,8,0,NA,NA
"374",10199,"Anseranas semipalmata","Anseranas semipalmata","Anseranas","Magpie Goose","Birds","Victoria","Vulnerable",2393.4,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Water",0,0,0,0,0,1,0,"Omnivore",NA,1,1,0,1,1,0,8,1,11680,8,200718,9,919.170878597913,1,8,1,NA,NA
"375",10498,"Calamanthus pyrrhopygius","Calamanthus pyrrhopygius","Calamanthus","Chestnut-rumped Heathwren","Birds","Victoria","Vulnerable",16.8,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Branch",0,0,0,0,1,1,0,"Invertivore",NA,1,1,1,1,0,0,2.45,NA,NA,NA,343176.75,41,728.930252339662,1,5,2,-1.33333333333333,0.000319289462909891
"376",10419,"Oreoica gutturalis","Oreoica gutturalis","Oreoica","Crested Bellbird","Birds","Victoria","Endangered",62.8,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Branch",0,0,0,0,1,1,0,"Invertivore",NA,1,1,1,1,0,0,3,NA,NA,NA,1533816,9,643.184271804395,14,8,1.58333333333333,NA,0.0004859507016042
"377",10504,"Pyrrholaemus sagittatus","Pyrrholaemus sagittatus","Pyrrholaemus","Speckled Warbler","Birds","Victoria","Endangered",13.3,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Branch",0,0,0,0,1,1,0,"Invertivore",NA,1,1,1,1,0,0,3.25,NA,NA,NA,59783.0625,11,752.492687333268,3,4,1.35714285714286,0.25,0.00127592306547065
"378",10561,"Climacteris affinis","Climacteris affinis","Climacteris","White-browed Treecreeper","Birds","Victoria","Endangered",21.7,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Hollows",0,0,0,1,0,1,0,"Invertivore",NA,1,1,1,1,0,0,1.85,NA,NA,NA,301036.5,5,899.009892317331,14,6,1.625,NA,NA
"379",10197,"Botaurus poiciloptilus","Botaurus poiciloptilus","Botaurus","Australasian Bittern","Birds","Victoria","Critically Endangered",1083.7,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Water",0,0,0,0,0,1,0,"Omnivore",NA,1,1,0,1,1,0,4.75,NA,NA,NA,138773.25,13,993.343337408802,1,7,1,NA,NA
"380",10253,"Tyto tenebricosa","Tyto tenebricosa","Tyto","Sooty Owl","Birds","Victoria","Endangered",660.6,NA,NA,"Generalist",0,0,0,0,0,1,0,0,"Hollows",0,0,0,1,0,1,0,"Vertivore",NA,1,1,0,1,0,0,2,NA,NA,NA,671864.625,7,745.723501107365,4,4,1.5,2.275,0.00161151040309673
"381",10246,"Ninox connivens","Ninox connivens","Ninox","Barking Owl","Birds","Victoria","Critically Endangered",578,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Hollows",0,0,0,1,0,1,0,"Vertivore",NA,1,1,0,1,0,0,2.45,NA,NA,NA,491558.625,15,773.342800582929,3,7,3,NA,0.000822487624223024
"382",10226,"Haliaeetus leucogaster","Haliaeetus leucogaster","Haliaeetus","White-bellied Sea-Eagle","Birds","Victoria","Endangered",2827,NA,NA,"Aerial",1,0,1,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Carnivore",NA,1,1,0,1,0,0,2,1,3802.08333455,2,69042.375,8,1043.04450010887,1,7,1.5,NA,0.000564540142181849
"383",10278,"Polytelis anthopeplus monarchoides","Polytelis anthopeplus","Polytelis","Regent Parrot","Birds","Victoria","Vulnerable",170,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Hollows",0,0,0,1,0,1,0,"Omnivore",NA,1,1,0,1,1,0,4.8,NA,10037.5,NA,331669.6875,7,849.619846084933,14,4,2.125,NA,NA
"384",10170,"Rostratula australis","Rostratula australis","Rostratula","Australian Painted Snipe","Birds","Victoria","Critically Endangered",121,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Water",0,0,0,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,3.88,3,NA,11.64,856311.75,10,775.980307081469,3,5,NA,NA,NA
"385",10309,"Lathamus discolor","Lathamus discolor","Lathamus","Swift Parrot","Birds","Australia","Critically Endangered",64.7,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Hollows",0,0,0,1,0,1,0,"Infloresence",NA,1,1,0,1,0,0,4.225,NA,NA,NA,100602,8,863.785026392269,3,5,0.846153846153846,NA,0.000673563758514163
"386",10264,"Calyptorhynchus banksii graptogyne","Calyptorhynchus banksii","Calyptorhynchus","Red-tailed Black-Cockatoo","Birds","Victoria","Endangered",721.9,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Hollows",0,0,0,1,0,1,0,NA,NA,1,1,0,1,0,1,1,NA,16571,NA,322977.375,4,904.732977474655,1,4,1.75,0.333333333333333,NA
"387",10277,"Polytelis swainsonii","Polytelis swainsonii","Polytelis","Superb Parrot","Birds","Victoria","Endangered",153,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Hollows",0,0,0,1,0,1,0,"Omnivore",NA,1,1,0,1,1,0,5,NA,8833,NA,402291.5625,1,782.655731823502,3,5,0.333333333333333,-1.4,0.000206446570141802
"388",10302,"Neophema pulchella","Neophema pulchella","Neophema","Turquoise Parrot","Birds","Victoria","Vulnerable",41.4,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Hollows",0,0,0,1,0,1,0,"Omnivore",NA,1,1,0,1,1,0,4.64,NA,7665,NA,221064.1875,9,644.393275223661,3,5,1.72727272727273,7,0.000302824406645079
"389",10527,"Stipiturus mallee","Stipiturus mallee","Stipiturus","Mallee Emu-wren","Birds","Victoria","Endangered",5.5,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Invertivore",NA,1,1,1,1,0,0,3,NA,NA,NA,370534.5,2,1003.58949723038,14,3,1.9,NA,-0.000538216027096433
"390",10160,"Xenus cinereus","Xenus cinereus","Xenus","Terek Sandpiper","Birds","Victoria","Endangered",78.8,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Ground",0,0,1,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,4,1,5840,4,329907.9375,4,1216.31234589106,1,4,0,NA,NA
"391",10176,"Ardeotis australis","Ardeotis australis","Ardeotis","Australian Bustard","Birds","Victoria","Critically Endangered",4182.4,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Water",0,0,0,0,0,1,0,"Omnivore",NA,1,1,0,1,1,0,1.555,NA,NA,NA,652014.5625,6,867.071554665458,1,6,0.625,NA,0.000381065991737079
"392",10250,"Tyto novaehollandiae","Tyto novaehollandiae","Tyto","Masked Owl","Birds","Victoria","Critically Endangered",631.9,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Hollows",0,0,0,1,0,1,0,"Vertivore",NA,1,1,0,1,0,0,2.6,NA,NA,NA,534949.3125,6,827.427596062571,4,5,2.25,0,0.000779991253210261
"393",10112,"Hydroprogne caspia","Hydroprogne caspia","Hydroprogne","Caspian Tern","Birds","Victoria","Vulnerable",655,NA,NA,"Aerial",1,0,1,0,0,0,0,0,"Water",0,0,0,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,2.225,1,10950,2.225,22521381.75,3,808.647795320254,1,8,0,NA,NA
"394",10967,"Manorina melanotis","Manorina melanotis","Manorina","Black-eared Miner","Birds","Victoria","Critically Endangered",54,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Invertivore",NA,1,1,1,1,0,0,2.4,NA,NA,NA,572796.5625,3,1054.95790816777,14,4,2.42857142857143,NA,NA
"395",10402,"Pachycephala rufogularis","Pachycephala rufogularis","Pachycephala","Red-lored Whistler","Birds","Victoria","Vulnerable",36.6,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Invertivore",NA,1,1,1,1,0,0,2.2,NA,NA,NA,290602.6875,3,833.54049523208,14,5,1.9,-1,2.05112219451377e-05
"396",10497,"Pyrrholaemus brunneus","Pyrrholaemus brunneus","Pyrrholaemus","Redthroat","Birds","Victoria","Endangered",12.5,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Invertivore",NA,1,1,1,1,0,0,3.25,NA,NA,NA,142909.3125,4,843.555762411642,13,4,1.75,NA,NA
"397",10165,"Calidris tenuirostris","Calidris tenuirostris","Calidris","Great Knot","Birds","Australia","Critically Endangered",192,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Ground",0,0,1,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,4,NA,NA,NA,42297.1875,2,974.445978385583,1,6,0.5,NA,NA
"398",10236,"Falco hypoleucos","Falco hypoleucos","Falco","Grey Falcon","Birds","Australia","Vulnerable",457.2,NA,NA,"Aerial",1,0,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Vertivore",NA,1,1,0,1,0,0,3,NA,NA,NA,989035.3125,11,754.562398083269,3,7,1.5,NA,NA
"399",10303,"Neophema splendida","Neophema splendida","Neophema","Scarlet-chested Parrot","Birds","Victoria","Endangered",38.6,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Hollows",0,0,0,1,0,1,0,NA,NA,1,1,0,1,0,1,4,NA,5110,NA,166576.5,3,763.636260734809,14,3,0.857142857142857,NA,NA
"400",10265,"Calyptorhynchus lathami","Calyptorhynchus lathami","Calyptorhynchus","Glossy Black-Cockatoo","Birds","Australia","Vulnerable",437,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Hollows",0,0,0,1,0,1,0,NA,NA,1,1,0,1,0,1,1,NA,NA,NA,103366.125,4,818.682940375799,4,2,2,2.71428571428571,0.000824232329623693
"401",10603,"Anthochaera phrygia","Anthochaera phrygia","Anthochaera","Regent Honeyeater","Birds","Australia","Critically Endangered",40,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Omnivore",NA,1,1,0,1,1,0,2.1,NA,NA,NA,880642.125,7,790.784274502623,1,4,1.25,NA,0.000464055811962629
"402",10521,"Dasyornis broadbenti","Dasyornis broadbenti","Dasyornis","Rufous Bristlebird","Birds","NotListed","NotListed",67.9,NA,NA,"Generalist",0,0,0,0,0,1,0,0,"Branch",0,0,0,0,1,1,0,"Invertivore",NA,1,1,1,1,0,0,2,NA,NA,NA,106479.5625,1,1965.86378686129,1,2,1.6,NA,0.000109877048671853
"403",10138,"Thinornis cucullatus","Thinornis cucullatus","Thinornis","Hooded Plover","Birds","Australia","Vulnerable",100,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Water",0,0,0,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,2.5,NA,NA,NA,124365.375,4,977.467455887084,1,3,0.222222222222222,-1.88888888888889,NA
"404",10311,"Pezoporus wallicus","Pezoporus wallicus","Pezoporus","Ground Parrot","Birds","Victoria","Endangered",71.2,NA,NA,"Generalist",0,0,0,0,0,1,0,0,"Ground",0,0,1,0,0,1,0,NA,NA,1,1,0,1,0,1,3.5,NA,NA,NA,11988,1,1078.28192076085,4,3,1.6,-3,-0.000491826404138901
"405",10012,"Synoicus chinensis","Synoicus chinensis","Synoicus","King Quail","Birds","Victoria","Endangered",40.4,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Ground",0,0,1,0,0,1,0,"Omnivore",NA,1,1,0,1,1,0,NA,NA,NA,NA,48544.3125,3,1059.58662475906,1,3,2.33333333333333,NA,NA
"406",10155,"Tringa brevipes","Tringa brevipes","Tringa","Grey-tailed Tattler","Birds","Victoria","Critically Endangered",127,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Ground",0,0,1,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,4,NA,NA,NA,18468,1,937.709519760831,1,3,NA,NA,NA
"407",10117,"Sternula albifrons","Sternula albifrons","Sternula","Little Tern","Birds","Victoria","Critically Endangered",57,NA,NA,"Aerial",1,0,1,0,0,0,0,0,"Water",0,0,0,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,2.2,1,8729.705,2.2,628448.625,2,1131.53926818645,1,5,0,NA,NA
"408",10019,"Turnix pyrrhothorax","Turnix pyrrhothorax","Turnix","Red-chested Button-quail","Birds","Victoria","Endangered",45.7,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Ground",0,0,1,0,0,1,0,"Omnivore",NA,1,1,0,1,1,0,4,NA,NA,NA,14650.875,1,1259.76082048115,14,6,1.5,NA,NA
"409",10020,"Pedionomus torquatus","Pedionomus torquatus","Pedionomus","Plains-wanderer","Birds","Australia","Critically Endangered",62.5,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Ground",0,0,1,0,0,1,0,"Omnivore",NA,1,1,0,1,1,0,4,NA,NA,NA,189251.4375,3,895.653092109433,14,4,0.166666666666667,NA,NA
"410",10423,"Coracina maxima","Coracina maxima","Coracina","Ground Cuckoo-shrike","Birds","Victoria","Endangered",127,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Branch",0,0,0,0,1,1,0,"Invertivore",NA,1,1,1,1,0,0,2.4,NA,NA,NA,10428.75,1,1093.67695527367,13,5,1.5,NA,NA
"411",60618,"Lichenostomus melanops cassidix","Lichenostomus melanops","Lichenostomus","Helmeted Honeyeater","Birds","Australia","Critically Endangered",32.3,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Omnivore",NA,1,1,0,1,1,0,2,NA,4045.41666545,NA,37589.0625,1,663.197959726683,1,1,NA,NA,NA
"412",10519,"Dasyornis brachypterus","Dasyornis brachypterus","Dasyornis","Eastern Bristlebird","Birds","Victoria","Critically Endangered",41.8,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Omnivore",NA,1,1,0,1,1,0,2.25,NA,NA,NA,41740.3125,3,948.71416821066,4,3,1.83333333333333,NA,NA
"413",10680,"Chlamydera maculata","Chlamydera maculata","Chlamydera","Spotted Bowerbird","Birds","Victoria","Extinct",140,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Omnivore",NA,1,1,0,1,1,0,2.2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"414",10305,"Neophema chrysogaster","Neophema chrysogaster","Neophema","Orange-bellied Parrot","Birds","Victoria","Critically Endangered",45.9,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Hollows",0,0,0,1,0,1,0,NA,NA,1,1,0,1,0,1,4.625,NA,NA,NA,6120.5625,0,687.266738854417,1,2,0,NA,NA
"415",60196,"Dupetor flavicollis","Ixobrychus flavicollis","Dupetor","Black Bittern","Birds","Victoria","Endangered",321,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Water",0,0,0,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,NA,NA,NA,NA,2019.9375,0,1239.03539494251,4,3,0.571428571428571,-3,NA
"416",12375,"Ctenotus robustus","Ctenotus robustus","Ctenotus","Large Striped Skink","Reptiles","NotListed","NotListed",44.66835922,0.05,0.1,NA,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,1,"Carnivore",NA,1,0,0,0,0,0,6,1,NA,6,3960758.25,12,742.973671440351,1,8,0,NA,0.000284354722646127
"417",12936,"Ctenotus orientalis","Ctenotus orientalis","Ctenotus","Eastern Striped Skink","Reptiles","NotListed","NotListed",11.22018454,0.05,0.1,NA,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,1,"Carnivore",NA,1,0,0,0,0,0,4,1,NA,4,802254.375,8,856.135639010982,1,6,1.5,NA,0.00030552490043547
"418",12386,"Ctenotus taeniolatus","Ctenotus taeniolatus","Ctenotus","Copper-tailed Skink","Reptiles","NotListed","NotListed",14.79108388,0.05,0.1,NA,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,1,"Carnivore",NA,1,0,0,0,0,0,4.6,1,1825,4.6,671955.75,11,619.712206266391,4,3,1.75,NA,0.000282257043957274
"419",12374,"Ctenotus regius","Ctenotus regius","Ctenotus","Regal Striped Skink","Reptiles","NotListed","NotListed",11.74897555,0.05,0.1,NA,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,1,"Carnivore",NA,1,0,0,0,0,0,3.5,1,1460,3.5,1251672.75,3,689.134600511372,14,4,1,NA,NA
"420",12342,"Ctenotus brachyonyx","Ctenotus brachyonyx","Ctenotus","Murray Striped Skink","Reptiles","NotListed","NotListed",11.7951416366387,0.05,0.1,NA,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,1,"Carnivore",NA,1,0,0,0,0,0,NA,NA,NA,NA,1224558,2,677.762431397152,14,4,1.5,NA,NA
"421",62933,"Ctenotus taeniatus","Ctenotus taeniatus","Ctenotus","Brooks's Striped Skink","Reptiles","NotListed","NotListed",2.290868,0.02,0.05,NA,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,1,"Carnivore",NA,1,0,0,0,0,0,2,NA,NA,NA,451443.375,7,735.596445098014,1,4,1,NA,NA
"422",12994,"Pseudemoia entrecasteauxii","Pseudemoia entrecasteauxii","Pseudemoia","Southern Grass Skink","Reptiles","NotListed","NotListed",5.370318,0.04,0.05,NA,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,1,"Invertivore",NA,0,0,1,0,0,0,5,1,1825,5,1784541.375,15,692.747140916345,4,4,1.5,NA,0.000141508996993426
"423",12541,"Pseudemoia spenceri","Pseudemoia spenceri","Pseudemoia","Spencer's Skink","Reptiles","NotListed","NotListed",5.370318,0.03,0.04,NA,0,1,0,0,0,0,1,0,NA,NA,0,0,0,0,0,1,"Invertivore",NA,0,0,1,0,0,0,2.5,1,NA,2.5,3482974.6875,11,710.729196891267,4,4,0,NA,0.000397035629210552
"424",12948,"Pseudemoia form cryodoma/pagenstecheri","Pseudemoia cryodoma","Pseudemoia","Grass skink FORM (P.pag/cry)","Reptiles","NotListed","NotListed",NA,0.04,0.05,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,1,"Invertivore",NA,0,0,1,0,0,0,NA,NA,NA,NA,845710.875,3,818.619089386411,1,4,NA,NA,NA
"425",62956,"Eulamprus tympanum tympanum","Eulamprus tympanum","Eulamprus","Southern Water Skink","Reptiles","NotListed","NotListed",21.3796209,0.02,0.02,NA,0,1,0,0,0,0,0,1,NA,NA,0,0,0,0,0,1,"Carnivore",NA,1,0,0,0,0,0,3.86,1,5475,3.86,4710980.25,20,760.770389585399,4,5,1,NA,NA
"426",12957,"Eulamprus heatwolei","Eulamprus heatwolei","Eulamprus","Yellow-bellied Water Skink","Reptiles","NotListed","NotListed",22.38721139,0.02,0.02,NA,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,"Carnivore",NA,1,0,0,0,0,0,4,1,NA,4,3331347.75,4,675.444781327879,4,5,2,-3.5,0.000198702023773667
"427",12557,"Eulamprus quoyii","Eulamprus quoyii","Eulamprus","Eastern Water Skink","Reptiles","NotListed","NotListed",46.77351413,0.02,0.02,NA,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,"Carnivore",NA,1,0,0,0,0,0,6.7,2,NA,13.4,83789.4375,1,1030.53175050029,13,6,0.25,NA,7.14073026389233e-05
"428",12580,"Tiliqua scincoides","Tiliqua scincoides","Tiliqua","Common Blue-tongued Lizard","Reptiles","NotListed","NotListed",1621.81,4,1,NA,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,1,"Omnivore",NA,0,0,0,0,1,0,12,1,10950,12,8509414.5,7,709.631908036694,1,8,0,NA,0.000323899207205863
"429",12578,"Tiliqua nigrolutea","Tiliqua nigrolutea","Tiliqua","Blotched Blue-tongued Lizard","Reptiles","NotListed","NotListed",1445.44,4,1,NA,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,1,"Omnivore",NA,0,0,0,0,1,0,11.5,0.5,9125,5.75,7789091.625,12,678.849568264401,1,5,1.5,6,0.000323899207205863
"430",62430,"Liopholis whitii GROUP","Liopholis whitii","Liopholis","White's Skink","Reptiles","NotListed","NotListed",31.6227766,0.01,0.05,NA,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,1,"Carnivore/Omnivore",NA,1,0,0,0,1,0,3.5,1,5000.5,3.5,7744561.875,13,670.475238735162,1,5,1,NA,NA
"431",12583,"Tiliqua rugosa","Tiliqua rugosa","Tiliqua","Stumpy-tailed Lizard","Reptiles","NotListed","NotListed",1230.269,4,1,NA,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,1,"Herbivore",NA,0,1,0,1,0,1,2.8,1,18250,2.8,4826977.3125,6,727.276079214997,1,8,1,2.6,0.00051495049689209
"432",12160,"Delma inornata","Delma inornata","Delma","Olive Legless Lizard","Reptiles","NotListed","NotListed",7.413102413,0.1,0.1,NA,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,1,"Carnivore",NA,1,0,0,0,0,0,2,NA,1825,NA,4249578.9375,4,779.11709893813,3,7,1.33333333333333,NA,0.000350411595389634
"433",12588,"Ramphotyphlops bituberculatus","Anilios bituberculatus","Ramphotyphlops","Peters's Blind Snake","Reptiles","NotListed","NotListed",61.13836396,0.1,0.1,NA,0,0,0,0,1,0,0,0,NA,NA,0,0,0,0,0,1,"Carnivore",NA,1,0,0,0,0,0,5.8,NA,NA,NA,3244379.0625,3,766.057381126905,14,7,1,0.25,0.000349889579533763
"434",12724,"Parasuta nigriceps","Suta nigriceps","Parasuta","Mitchell's Short-tailed Snake","Reptiles","NotListed","NotListed",70.86646866,0.5,0.5,NA,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,1,"Carnivore",NA,1,0,0,0,0,0,3.72,NA,NA,NA,1993622.625,8,806.510440525832,14,7,0.8,NA,0.0002851633354425
"435",12727,"Parasuta flagellum","Suta flagellum","Parasuta","Little Whip Snake","Reptiles","NotListed","NotListed",36.92177072,0.5,0.5,NA,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,1,"Carnivore",NA,1,0,0,0,0,0,3.55,NA,4380,NA,3972047.625,4,753.102794056284,1,5,0.5,NA,0.000398992723415339
"436",12154,"Delma australis","Delma australis","Delma","Southern Legless Lizard","Reptiles","NotListed","NotListed",4.570881896,0.1,0.1,NA,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,1,"Carnivore",NA,1,0,0,0,0,0,2,1,NA,2,1740269.8125,2,696.571086058606,1,6,1.83333333333333,3,NA
